사건,시간대,위치,대화 묶음,id,startObject,npcFrom,desc,반복성,대사 조건,status,parent,rewards,단서 루트 해금,발생 여부,새로운 이벤트 발생,줄바꿈
53,71$72$73$74,813j11,6058,0,1810,1810,으으. 오늘도 지각이로군.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,813j11,6059,0,1810,1810,혹시 내 시계가 잘못된 건가? …그럴 리가 없지!,3,,0,0,,,,,줄바꿈
53,71$72$73$74,813j11,6060,0,1810,1810,오다가 살인마라도 본 것 아냐?,3,,0,1,,,,,줄바꿈
53,71$72$73$74,813j11,6060,1,1810,1810,아니면 이렇게 늦을 리가 없지.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,813j11,6061,0,1810,1810,이제는 화도 안 나는군. 그냥 혼자 카페 온 셈 치지 뭐.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,813j11,6062,0,1810,1000,혹시 최근에 수상한 사람 못 보셨어요?,3,,0,1,,,,,줄바꿈
53,71$72$73$74,813j11,6062,1,1810,1810,수상한 사람이요? 아뇨….,3,,0,2,,,,,줄바꿈
53,71$72$73$74,813j11,6062,2,1810,1810,수상한 사람은 커녕 오늘 약속한 제 친구도 못 본 걸요!,3,,0,3,,,,,줄바꿈
53,71$72$73$74,813j11,6062,3,1810,1810,이쯤되면 제게 문제가 있는 걸까요?,3,,0,3,,,,,줄바꿈
53,71$72$73$74,813j11,6063,0,1810,1810,기다리느라 시킨 커피도 다 마셔버렸네.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,813j11,6063,1,1810,1810,그녀석이 오면 난 집에 가면 딱 맞겠어! 하하!,3,,0,1,,,,,줄바꿈
53,71$72$73$74,813j11,6064,0,1810,1810,내가 이 녀석이랑 또 약속을 잡으면 사람도 아니다!,3,,0,0,,,,,줄바꿈
53,71$73,813j12,6065,0,1003,1003,어서오세요. 주문은 어떻게 도와드릴까요?,3,,0,1,,,,,줄바꿈
53,71$73,813j12,6065,1,1003,1000,주문은 괜찮고$ 혹시 최근에 수상한 사람을 본 적 없으신가요?,3,,0,2,,,,,줄바꿈
53,71$73,813j12,6065,2,1003,1003,그런 사람은 본 적 없어요.,3,,0,2,,,,,줄바꿈
53,71$73,813j12,6066,0,1003,1000,혹시 사건에 대해 아는 것 있으신가요?,3,,0,1,,,,,줄바꿈
53,71$73,813j12,6066,1,1003,1003,몰라요. 저 같은 평범한 사람이 어떻게 그런 살인 사건에 대해 알겠어요?,3,,0,2,,,,,줄바꿈
53,71$73,813j12,6066,2,1003,1003,주문하실게 아니라면 나가주세요.,3,,0,2,,,,,줄바꿈
53,71$73,813j12,6067,0,1003,1000,혹시 총장님에 대해 평소 아시던 것 있으신가요?,3,,0,1,,,,,줄바꿈
53,71$73,813j12,6067,1,1003,1003,글쎄요. 저는 잘 모르겠네요. 저같은 사람이 알만한 분이 아니시니…,3,,0,2,,,,,줄바꿈
53,71$73,813j12,6067,2,1003,1003,하지만 겉보기에 좋아보인다고 속까지 그러리란 법은 없죠.,3,,0,2,,,,,줄바꿈
53,71$73,813j12,6068,0,1003,1003,오늘따라 사람이 많네…게다가 다들 그 얘기 뿐이고.,3,,0,0,,,,,줄바꿈
53,73,813j12,6069,0,1003,1812,더 이상 못하겠어. 네 이상한 요구를 들어주는건…,2,235,0,1,,,,,줄바꿈
53,73,813j12,6069,1,1003,1003,뭐가 이상하다는 건지 모르겠네.,2,,0,2,,,,,줄바꿈
53,73,813j12,6069,2,1003,1812,당연히 이상하지! 네 그런 태도도 포함해서!,2,,0,3,,,,,줄바꿈
53,73,813j12,6069,3,1003,1812,지쳤어. 원치도 않는데 널 때리고$ 죄책감을 느끼는 일…,2,,0,4,,,,,줄바꿈
53,73,813j12,6069,4,1003,1003,여기 내 직장이야. 그런 소리 할거면 가.,2,,0,5,,,,,줄바꿈
53,73,813j12,6069,5,1003,1813,…넌 끝까지 이런 식이지. 그래. 갈게. 더 이상 만날 일은 없을 것 같네.,2,,0,6,,,,,줄바꿈
53,73,813j12,6069,6,1003,1003,……휴. 죄송합니다. 주문하시겠어요?,2,,0,6,,,,,줄바꿈
53,조건 달성시,813j12,6070,0,1003,1000,혹시 사건에 대해 아는 것 있으신가요?,2,236$237,0,1,부엉이와 멜리사,,,,줄바꿈
53,조건 달성시,813j12,6070,1,1003,1003,몰라요. 모른다고 몇번을 말해요?,2,,0,2,,,,,줄바꿈
53,조건 달성시,813j12,6070,2,1003,1003,뭐가 더 나올 것 같아서 그렇게 자꾸 물어보시냐구요.,2,,0,3,,,,,줄바꿈
53,조건 달성시,813j12,6070,3,1003,1003,그런 게 궁금하시면$  차라리 부엉이에게라도  물어보는 게 어때요?,2,,0,4,,,,,줄바꿈
53,조건 달성시,813j12,6070,4,1003,1003,괜히 생사람 잡지 마시구요. 이제 가주세요.,2,,0,4,,,,,줄바꿈
53,71$72$73$74,813j12,6071,0,1811,1811,뭘 골라야하지? 아메리카노? 라떼? 그냥 티를 마실까?,3,,0,1,,,,,줄바꿈
53,71$72$73$74,813j12,6071,1,1811,1811,…으으 모르겠어.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,813j12,6072,0,1811,1811,이건 어제 먹었고. 저건 너무 쓰고. 이건 너무 비싸고…..,3,,0,1,,,,,줄바꿈
53,71$72$73$74,813j12,6072,1,1811,1811,아$ 먼저 주문 하실래요? 전 삼십분은 더 걸려서…,3,,0,1,,,,,줄바꿈
53,71$72$73$74,813j12,6073,0,1811,1000,혹시 최근에 수상한 사람 못 보셨어요?,3,,0,1,,,,,줄바꿈
53,71$72$73$74,813j12,6073,1,1811,1811,예….예? 아$ 죄송합니다. 메뉴판을 보느라 정신이 팔려서…,3,,0,2,,,,,줄바꿈
53,71$72$73$74,813j12,6073,2,1811,1811,그래서 아메리카노가 어떻다구요?,3,,0,3,,,,,줄바꿈
53,71$72$73$74,813j12,6073,3,1811,1000,아메리카노가 아니라…아닙니다. 수고하세요.,3,,0,4,,,,,줄바꿈
53,71$72$73$74,813j12,6073,4,1811,1811,아. 예. 확실히 수고롭죠…주문이란건...,3,,0,4,,,,,줄바꿈
53,71$72$73$74,813j11,6074,0,9816,1012,등받이가 없는 심플한 디자인의 하얀 의자다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,813j11,6075,0,9817,1012,하얀 원형 테이블이다. 하나의 다리가 지탱하고 있다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,813j12,6076,0,9818,1012,조금 높이가 높은 목재의자다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,813j12,6077,0,9819,1012,가로로 긴 형태의 테이블이다. 카운터가 함께 있다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,813j11$813j12,6078,0,9820,1012,커다란 샹들리에가 천장에서 반짝이고 있다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,711,9000,0,9700,1012,안쪽으로 들어가면 더 깊은 숲이 있다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,711$712$713,9001,0,9701,1012,높은 나무들이 우거져 있다.,3,,0,0,,,,,줄바꿈
53,73$74,722,9002,0,1009,1009,이 깊은 숲 속까진 무슨 일입니까?,3,,0,1,,,,,줄바꿈
53,73$74,722,9002,1,1009,1000,안녕하세요. 살인사건에 대해 수사를 하고 있는데요.,3,,0,2,,,,,줄바꿈
53,73$74,722,9002,2,1009,1000,혹시 최근에 수상한 인물이나 사건을 목격하신 적 없나요?,3,,0,3,,,,,줄바꿈
53,73$74,722,9002,3,1009,1009,글쎄. 난 잘 모르겠습니다.,3,,0,3,,,,,줄바꿈
53,73$74,722,9003,0,1009,1000,혹시 안쪽의 오두막은 당신의 집인가요?,3,,0,1,,,,,줄바꿈
53,73$74,722,9003,1,1009,1009,아뇨. 저 집은…제가 가족같이 아끼는 아이의 집입니다.,3,,0,2,,,,,줄바꿈
53,73$74,722,9003,2,1009,1009,겁이 많은 아이이니 사건에 관해서는 언급하지 말아주십시오.,3,,0,2,,,,,줄바꿈
53,73$74,722,9004,0,1009,1000,혹시 레이나라는 사람을 알고 계십니까?,2,229,0,1,,,,,줄바꿈
53,73$74,722,9004,1,1009,1009,레이나요? 아뇨. 그런 이름은 모릅니다.,2,,0,1,,,,,줄바꿈
53,73$74,722,9005,0,1009,1000,혹시 최근에 수상한 인물이나 사건을 목격하신 적 없나요?,2,230,0,1,,,,,줄바꿈
53,73$74,722,9005,1,1009,1009,그러고보니 주택가를 서성이던 이상한 남자가 있었어요.,2,,0,2,,,,,줄바꿈
53,73$74,722,9005,2,1009,1000,이상한 남자요?,2,,0,3,,,,,줄바꿈
53,73$74,722,9005,3,1009,1009,네. 레이나$ 그러니까 살인사건 두번째 피해자와 다투기도 했다고 해요.,2,,0,4,,,,,줄바꿈
53,73$74,722,9005,4,1009,1009,깡마르고 음침한 남자였어요. ,2,,0,4,,,,,줄바꿈
53,73$74,722,9006,0,1009,1000,혹시 안쪽의 오두막은 당신의 집인가요?,2,230,0,1,,,,,줄바꿈
53,73$74,722,9006,1,1009,1009,네. 제 집이에요. 딸과 함께 살고 있습니다.,2,,0,1,,,,,줄바꿈
53,71$72$73$74,721$722$723,9007,0,9701,1012,높은 나무들이 우거져 있다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,722,9008,0,9702,1012,누군가 나무를 베어간 듯$ 밑둥만이 남아있다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,723,9009,0,9703,1012,빼곡히 우거진 덤불 수풀이다. 안에 벌집이라도 있을 것 같다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,731,9010,0,9704,1012,작은 오두막이 지어져 있다. 이런 깊은 숲 속에 누가 사는 걸까?,3,,0,0,,,,,줄바꿈
53,71$72$73$74,732,9011,0,9705,1012,호수를 연결해 주는 목재 다리이다. 꽤 튼튼해 보인다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,733,9012,0,9706,1012,꽤 깊어 보이는 호수다. 숲에서 부는 바람에 가끔 잔물결이 인다.,3,,0,0,,,,,줄바꿈
53,72$74,731k12,9013,0,1003,1003,여기까진 어쩐 일이세요?,3,,0,1,,,,,줄바꿈
53,72$74,731k12,9013,1,1003,1000,살인 사건에 대해 조사 중입니다. ,3,,0,2,,,,,줄바꿈
53,72$74,731k12,9013,2,1003,1000,혹시 최근에 수상한 인물이나 사건을 목격하신 적 있으신가요?,3,,0,3,,,,,줄바꿈
53,72$74,731k12,9013,3,1003,1003,그런 적 없어요.,3,,0,3,,,,,줄바꿈
53,72$74,731k12,9014,0,1003,1003,여기 호수는 바라보고 있으면 마음이 편해져요.,3,,0,1,,,,,줄바꿈
53,72$74,731k12,9014,1,1003,1003,떠올리기 싫은 것들이…저 깊은 호수에 가라앉아 버리는 것 같아요.,3,,0,2,,,,,줄바꿈
53,72$74,731k12,9014,2,1003,1000,그렇네요$ 정말…,3,,0,2,,,,,줄바꿈
53,72$74,731k12,9015,0,1003,1000,아놀드 라는 분과는 가족이신가요?,3,,0,1,,,,,줄바꿈
53,72$74,731k12,9015,1,1003,1003,저는 가족 같은 거 없어요.,3,,0,1,,,,,줄바꿈
53,72$74,731k12,9016,0,1003,1000,세상에$ 어쩌다 이렇게 다치신거예요?,2,238,0,1,멜리사의 상처,,,,줄바꿈
53,72$74,731k12,9016,1,1003,1000,상처랑 흉터가…아프진 않으세요?,2,,0,2,,,,,줄바꿈
53,72$74,731k12,9016,2,1003,1003,상처같은 건 익숙해요. 이젠…없는게 더 허전하고.,2,,0,3,,,,,줄바꿈
53,72$74,731k12,9016,3,1003,1003,제가 이상한가요?,2,,0,3,,,,,줄바꿈
53,71$72$73$74,731k11,9017,0,9707,1012,나무로 된 낡은 문이다. 여닫을때 듣기 싫은 소리가 난다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,731k11,9018,0,9708,1012,낡고 조금 깨져있지만$ 그런대로 쓸만해 보이는 화로이다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,731k12,9019,0,9709,1012,낡은 나무책상 위에는 조금 사용한 듯 보이는 새 치료약이 있다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,731k12,9020,0,9710,1012,움직일 때마다 소리가 날 것 같은 낡은 침대이다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,731k12,9021,0,9710,1012,2층으로 연결된 사다리이다. 역시 많이 낡아 보인다.,3,,0,0,,,,,줄바꿈
53,71,311,5000,0,1300,1300,이런 구석진 곳까지 어쩐일이실까 수사관님이?,3,,0,1,,,,,줄바꿈
53,71,311,5000,1,1300,1300,수사관이 이런 곳까지 올 일이라면 하나밖에 없지 않을까요?,3,,0,2,,,,,줄바꿈
53,71,311,5000,2,1300,1300,이야~ 까칠하시네. 뭐 아무것도 없는 곳에서 얻을게 있을 진 모르겠지만 열심히 해보슈,3,,0,2,,,,,줄바꿈
53,71,311,5001,0,1300,1000,저기$ 혹시 여기에 뭐 있나요?,3,,0,1,,,,,줄바꿈
53,71,311,5001,1,1300,1300,...뭐가? 뭐..!,3,,0,2,,,,,줄바꿈
53,71,311,5001,2,1300,1000,맨날 이 건물을 지키는 것처럼 서 계시길래요.,3,,0,3,,,,,줄바꿈
53,71,311,5001,3,1300,1300,뭐? 아니야! 난 그냥 이 구석진 곳이 좋아서 있는거라고!,3,,0,3,,,,,줄바꿈
53,71$72$73$74,311,5002,0,9300,1012,나무상자다. 안에는 술이 가득 들어있다. 누가 마시는 걸까?,3,,0,0,,,,,줄바꿈
53,73,311,5003,0,9300,1012,나무상자다. 응? 안에 무언가가 있는 것 같다.,2,,0,1,찢어진 종이 조각,,,,줄바꿈
53,73,311,5003,1,9300,1012,메르테는 조심히 술병 하나를 들어 올렸다.,2,,0,2,,,,,줄바꿈
53,73,311,5003,2,9300,1012,술병 밑에 깔려있던 것은 한 종이 조각이었다. 메르테는 유심히 종이조각을 보더니 수첩에 끼워 넣었다.,2,,0,2,,,,,줄바꿈
53,72,311,5004,0,1300,1300,이봐 매일 거슬리게 왔다 갔다 하는데$ 여기에 뭐가 있긴 있어?,3,,0,1,,,,,줄바꿈
53,72,311,5004,1,1300,1000,음 글쎄요. 잘 모르겠어요.,3,,0,2,,,,,줄바꿈
53,72,311,5004,2,1300,1300,뭐야 모르는데 자꾸 왔다 갔다 하는거야?,3,,0,3,,,,,줄바꿈
53,72,311,5004,3,1300,1000,수사는 꼼꼼히$ 놓친 것이 있나 다시 찾아보는 것이 원칙이다. 총장님이 늘 하시던 말이에요.,3,,0,4,,,,,줄바꿈
53,72,311,5004,4,1300,1300,흠… 그런건가,3,,0,4,,,,,줄바꿈
53,73$74,311,5005,0,1300,1300,어이 혹시 술 좋아해?,3,,0,1,,,,,줄바꿈
53,73$74,311,5005,1,1300,1000,술이요? 와인 류는 좋아해요.,3,,0,2,,,,,줄바꿈
53,73$74,311,5005,2,1300,1300,그래? 그럼 저기서 한병 가져가,3,,0,3,,,,,줄바꿈
53,73$74,311,5005,3,1300,1000,네? 저거 먹을 수 있는 건가요?,3,,0,4,,,,,줄바꿈
53,73$74,311,5005,4,1300,1300,당연한 소릴 하고 있네. 특별히 맛있는 걸로 채워둔거라고! 아무튼 하나 가져가슈. 매일 기웃거리는게 안타까워서 주는거니,3,,0,5,,,,,줄바꿈
53,73$74,311,5005,5,1300,1000,잘 마실게요.,3,,0,5,,,,,줄바꿈
53,71,312,5006,0,1301,1000,혹시 이 건물$ 뭐 하는 곳인지 아세요?,3,,0,1,깨끗한 건물,,,,줄바꿈
53,71,312,5006,1,1301,1301,네? 이거요? 왜요?,3,,0,2,,,,,줄바꿈
53,71,312,5006,2,1301,1000,언듯 창문으로 보니까$ 건물 안이 깨끗해서요.,3,,0,3,,,,,줄바꿈
53,71,312,5006,3,1301,1301,글쎄요? 사람들이 깨끗이 치워둔거 아닐까요? 이 곳에선 바람만 피할 수 있으면 거처로 삼는 사람들이 많거든요!,3,,0,4,,,,,줄바꿈
53,71,312,5006,4,1301,1000,그렇게 말하시는걸 보니 당신은 그 사람들에 포함이 되지 않나 보네요.,3,,0,5,,,,,줄바꿈
53,71,312,5006,5,1301,1301,네...? 뭐 저는 여러 사람들이랑 있는 걸 안좋아하거든요!,3,,0,6,,,,,줄바꿈
53,71,312,5006,6,1301,1000,알려줘서 고마워요.,3,,0,6,,,,,줄바꿈
53,71,312,5007,0,1301,1301,누나는 왜 수사관이 되기로 하셨나요?,3,,0,1,,,,,줄바꿈
53,71,312,5007,1,1301,1000,은혜를 갚기 위해서요. 그리고… 제가 제일 잘 할 수 있는 일이었으니까요.,3,,0,2,,,,,줄바꿈
53,71,312,5007,2,1301,1301,오! 그것 참 멋진 이윤데요?,3,,0,2,,,,,줄바꿈
53,72,312,5008,0,1301,1301,따아아아분해~ 지금 되게 지루하지 않아요? 재밌는 얘기 하나 해주고 가세요!,3,,0,1,,,,,줄바꿈
53,72,312,5008,1,1301,1000,재밌는 얘기요? 음 뭐가 좋을까,3,,0,2,,,,,줄바꿈
53,72,312,5008,2,1301,1000,폴과 마리가 싸운 얘기도 있고$ 토케 아저씨가 술 먹고 늦게 들어갔다가 쿠션이 바륀 아주머니인줄 알고 놀래서 넘어진 이야기도 있고…,3,,0,3,,,,,줄바꿈
53,72,312,5008,3,1301,1301,저 그럼 그! 그 이야기요!,3,,0,4,,,,,줄바꿈
53,72,312,5008,4,1301,1301,(이야기 중),3,,0,5,,,,,줄바꿈
53,72,312,5008,5,1301,1301,히히 재미있었어요! 그럼 저도 좋은 얘기 하나 해드릴게요!,3,,0,6,,,,,줄바꿈
53,72,312,5008,6,1301,1000,뭔데요?,3,,0,7,,,,,줄바꿈
53,72,312,5008,7,1301,1301,혹시 부엉이 좋아하세요? 부엉이를 보면 친해져 보세요!,3,,0,8,,,,,줄바꿈
53,72,312,5008,8,1301,1000,하하 그게 뭐에요. 재밌는 이야기네요.,3,,0,8,,,,,줄바꿈
53,74,312,5044,0,1301,1301,그거 아세요? 여기 슬램가에 되게 유명한 남매가 있었어요.,2,,0,1,슬램가의 남매?,,,,줄바꿈
53,74,312,5044,1,1301,1000,남매요?,2,,0,2,,,,,줄바꿈
53,74,312,5044,2,1301,1301,네! 우애가 얼마나 깊던지$ 모두가 그 남매를 좋아했다고 해요. 그리고 남자애도 어렸는데$ 동생 챙겨야 된다고 힘든 일도 도맡아서 하고$ 그래서 사람들이 엄청 챙겨줬다고 하네요. 뭐.. 옛날 얘기지만,2,,0,3,,,,,줄바꿈
53,74,312,5044,3,1301,1000,부럽네요. 그런 가족이 있다는게.,2,,0,3,,,,,줄바꿈
53,71,312,5009,0,9301,1012,건물 안이 예상 외로 깨끗해 보인다. 누군가 여길 관리하는 걸까?,3,,0,0,,,,,줄바꿈
53,71$72$73$74,312,5010,0,9302,1012,이상한 종이들이 덕지덕지 붙어있다. 자세히 보니 뭐라고 써져있는 것같다.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,312,5010,1,9302,1012,….이....좋은….,3,,0,2,,,,,줄바꿈
53,71$72$73$74,312,5010,2,9302,1012,더 이상 알아 볼 수 없었다.,3,,0,2,,,,,줄바꿈
53,71$72$73$74,312,5011,0,9303,1012,열리지 않는다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,312,5012,0,9303,1012,열리지… 응? 자물쇠가 녹이 쓸어 있던 것인지$ 부서져 버렸다.,2,5011,0,0,,,,227,줄바꿈
53,71$72$73$74,313,5013,0,9304,1012,쓰레기 봉투다. 음식물 쓰레기가 들어있다. 웩,3,,0,0,,,,,줄바꿈
53,71$72$73$74,313,5014,0,9305,1012,쓰레기 봉투다. 안에는 몇 년전 소식지가 들어있다. 아무래도 이곳은 쓰레기만 쌓이고 처리하는 사람은 없는 것 같다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,313,5015,0,9306,1012,쓰레기 봉투다.,2,,0,1,,,,,줄바꿈
53,71$72$73$74,313,5015,1,9306,1012,…,2,,0,2,,,,,줄바꿈
53,71$72$73$74,313,5015,2,9306,1012,희미하게 보인다. 말라서 눌러 굳어버린 피가…,2,,0,2,,,,,줄바꿈
53,71$72$73$74,313,5016,0,9307,1012,기둥과 쓰레기 너머로 보이는 벽에 금이 가있다. 메르테는 쓰레기 장을 크게 둘러봤다.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,313,5016,1,9307,1000,원래는 건물이었던 것을 쓰레기 장으로 쓰고 있었나 보네.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,321,5017,0,1302,1302,이봐$ 그렇게 보지만 말고 뭐$ 돈이라도 좀 주지?,3,,0,0,,,,,줄바꿈
53,71$72$73$74,321,5018,0,1302,1302,이봐$ 이곳은 아가씨같은 사람이 올만한 곳이 아닌거 같은데? ,3,,0,0,,,,,줄바꿈
53,71$72$73$74,321,5019,0,1302,1302,이봐.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,321,5019,1,1302,1302,…,3,,0,2,,,,,줄바꿈
53,72,321,5019,2,1302,1302,빵이라도 하나 주면 내가 좋은걸 알려주지 어때?,3,,0,3,,,,,줄바꿈
53,72,321,5019,3,1302,1000,뭘 알려주실 건데요?,3,,0,4,,,,,줄바꿈
53,72,321,5019,4,1302,1302,그건 물건 먼저 주면 알려주도록하지. 꽤 재미있을거야. (남매 이야기),3,,0,4,,,,,줄바꿈
53,72$73$74,321,5020,0,1302,1000,아저씨 여기 빵이요.,2,7056,0,1,겁쟁이와 남매이야기,,,,줄바꿈
53,72$73$74,321,5020,1,1302,1302,오! 고맙군. 그럼 뭐 알려주도록하지,2,,0,2,,,,,줄바꿈
53,72$73$74,321,5020,2,1302,1302,이 슬램가에는 몇 년전에 갑자기 한 남매가 들어와 살기 시작했지,2,,0,3,,,,,줄바꿈
53,72$73$74,321,5020,3,1302,1302,둘의 우애가 얼마나 깊고 착하던지$ 경계심 심한 이곳 사람들이 그들을 받아드리기 시작했지.,2,,0,4,,,,,줄바꿈
53,72$73$74,321,5020,4,1302,1302,그렇게 남매 중 오빠는 이 근처에서 일을 하며 생계를 유지했고$ 동생은 그런 오빠를 졸졸졸 따라다녔지. 그게 얼마나 귀엽던지…,2,,0,5,,,,,줄바꿈
53,72$73$74,321,5020,5,1302,1302,그러던 어느 날$ 여동생이 울면서 우릴 찾아왔어. 오빠가 사라졌다면서.,2,,0,6,,,,,줄바꿈
53,72$73$74,321,5020,6,1302,1302,그리고 우리는 발견했지. 쓰레기 장에서 처참히 죽어간 그 애를…,2,,0,7,,,,,줄바꿈
53,72$73$74,321,5020,7,1302,1302,나는 도저히 믿을 수가 없었어. 누가? 왜? 그 아이를 죽인건지. 도무지 알 수가 없었지. 어딜 봐도 그 아이가 남에게 죽임을 받을 만한 이유는 없었거든,2,,0,8,,,,,줄바꿈
53,72$73$74,321,5020,8,1302,1302,그래서 나는…도망쳤어. 그리고 지금 이렇게 망가져가면서 살고 있지. 다른 이들은 도망치진 않았지만$ 난 겁쟁이거든,2,,0,9,,,,,줄바꿈
53,72$73$74,321,5020,9,1302,1302,있잖아$ 이번엔 꼭 찾아줘. 실마리라도… 그래야 우리도$ 그 아이도 편해질 수 있도록.,2,,0,9,,,,,줄바꿈
53,72$73$74,321,5021,0,1302,1302,그래 겁쟁이한테 무슨 일이야?,3,5020,0,1,,,,,줄바꿈
53,72$73$74,321,5021,1,1302,1000,아저씨$ 이 슬램가는 원래 이렇게 조용한가요?,3,,0,2,,,,,줄바꿈
53,72$73$74,321,5021,2,1302,1302,음$ 그렇지. 옛날처럼 애들이 많은 것도 아니고… 예전에는 고아들이 많았는데$ 륑 자작이 고아원을 차리고$ 총장이 후원사업을 시작하면서 유행이 된건지. 이 근방의 모든 귀족들이 몇몇 아이들을 데려가 후원을 하더군.,3,,0,3,,,,,줄바꿈
53,72$73$74,321,5021,3,1302,1302,덕분에 슬램가들은 모두 우중충한 어른들 밖에 없지. 쳇 어른들도 후원이 필요하다고.,3,,0,3,,,,,줄바꿈
53,71$72$73$74,321,5022,0,1302,1302,아 배고프다. 아가씨 뭐 없어?,3,,0,1,,,,,줄바꿈
53,71$72$73$74,321,5022,1,1302,1000,아쉽게도 먹을건 들고 다니지 않아요.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,321,5023,0,1302,1302,이봐! 총장이 살해당했다는게 사실이야? 그것도 그 사건의 연쇄 살인 피해자라며?,3,,0,1,,,,,줄바꿈
53,71$72$73$74,321,5023,1,1302,1000,여기에도 소식지를 파는 아이가 오나요?,3,,0,2,,,,,줄바꿈
53,71$72$73$74,321,5023,2,1302,1302,뭐? 슬램가 무시해?,3,,0,3,,,,,줄바꿈
53,71$72$73$74,321,5023,3,1302,1302,… 사실 안와…돈낼 사람이 없거든… 나도 그냥 지나가는 사람한테 들은거라고...,3,,0,3,,,,,줄바꿈
53,71$72$73$74,321,5024,0,1302,1302,이봐$ 다음에 올때는 뭐라도 하나 챙겨오는 '배려'를 해볼 생각은 없어?,3,,0,1,,,,,줄바꿈
53,71$72$73$74,321,5024,1,1302,1000,수월한 하기위해선 최소한의 짐만 들고다니는게 편하거든요.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,321,5025,0,1302,1302,이봐$ 이 건물 탐나지 않아? 이곳에서 장사를 하면 딱이라고! 어때? 내가 특별히 싸게 해줄게.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,321,5025,1,1302,1000,…,3,,0,2,,,,,줄바꿈
53,71$72$73$74,321,5025,2,1302,1012,메르테는 그 말을 외면했다.,3,,0,2,,,,,줄바꿈
53,71$72$73$74,322,5026,0,1303,1303,야 그 소식 들었냐,3,,0,1,,,,,줄바꿈
53,71$72$73$74,322,5026,1,1303,1304,뭐 말하는거야? 소식이 한 두개여야지,3,,0,2,,,,,줄바꿈
53,71$72$73$74,322,5026,2,1303,1303,그 총장이 죽었다는 거$ 그리고 '그 사건'이랑 똑같은 범인이래,3,,0,3,,,,,줄바꿈
53,71$72$73$74,322,5026,3,1303,1304,뭐? 사실이야? 젠장 그 새끼는 언제 잡히는거야!,3,,0,3,,,,,줄바꿈
53,71,322,5027,0,1303,1303,야 우린 언제까지 이런 것만 해야되냐.,3,,0,1,,,,,줄바꿈
53,71,322,5027,1,1303,1304,몰라$ 그 사람이 일단 돌아와야지.,3,,0,2,,,,,줄바꿈
53,71,322,5027,2,1303,1303,아$ 그 뭐냐 아놀드 말하는거야? 그 사람도 참… 안타깝네,3,,0,3,,,,,줄바꿈
53,71,322,5027,3,1303,1304,어? 혹시… 저 사람 수사관이냐..?,3,,0,4,,,,,줄바꿈
53,71,322,5027,4,1303,1000,저 말씀하시는건가요?,3,,0,5,,,,,줄바꿈
53,71,322,5027,5,1303,1303,히익!,3,,0,5,,,,,줄바꿈
53,71$72$73$74,322,5028,0,9308,1012,열리지 않는다. 메르테가 노크도 해보지만 반응이 없다.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,322,5028,1,9308,1303,저기요…거긴 저희들 집인데요… 무슨 볼일이…?,3,,0,2,,,,,줄바꿈
53,71$72$73$74,322,5028,2,9308,1000,탐문 수사에요. 이 집만 좀 깨끗하길래요.,3,,0,3,,,,,줄바꿈
53,71$72$73$74,322,5028,3,9308,1303,그건 저희들이 관리를 해서 그래요! 엄청 깨끗하죠?,3,,0,4,,,,,줄바꿈
53,71$72$73$74,322,5028,4,9308,1000,그런데 왜 주택가(후에 이름 변경할 예정)에서 살지 않고 이렇게 사람이 안다니는 곳에서 살고 계세요?,3,,0,5,,,,,줄바꿈
53,71$72$73$74,322,5028,5,9308,1303,여긴 버려진 곳이라 집값을 안내도 되거든요… 돈은 많을 수록 좋으니까!,3,,0,6,,,,,줄바꿈
53,71$72$73$74,322,5028,6,9308,1000,…,3,,0,7,,,,,줄바꿈
53,71$72$73$74,322,5028,7,9308,1303,이르지 마세요..?,3,,0,7,,,,,줄바꿈
