사건,시간대,위치,대화 묶음,id,startObject,npcFrom,desc,반복성,대사 조건,status,parent,rewards,단서 루트 해금,발생 여부,새로운 이벤트 발생,줄바꿈
53,73,212f11,3053,0,1208,1208,...누나 저는 저희들이 다같이 뿔뿔이 흩어질 줄 알았어요. 그런데 헤어지지 않아도 된데요.,3,,0,1,,,,,줄바꿈
53,73,212f11,3053,1,1208,1208,지금 슬픈데 슬프지 않아요. 왜이런 거에요?,3,,0,1,,,,,줄바꿈
53,74,212f11,3054,0,1207,1207,언니!  잘 지냈어요?,3,,0,1,,,,,줄바꿈
53,74,212f11,3054,1,1207,1012,그동안 우울해 보였던 아이의 얼굴 위에 웃음이 지어졌다.,3,,0,2,,,,,줄바꿈
53,74,212f11,3054,2,1207,1000,응. 좀 괜찮아 진거니?,3,,0,3,,,,,줄바꿈
53,74,212f11,3054,3,1207,1207,네! 다들 많이 밝아졌어요! 그리고...서로 헤어지지 않아도 되니까요! 그것만으로도 괜찮아요.,3,,0,4,,,,,줄바꿈
53,74,212f11,3054,4,1207,1207,총장님이 돌아가신건... 슬프지만... 괜찮아요 이제!,3,,0,4,,,,,줄바꿈
53,71,212f14,3055,0,1209,1209,...,3,,0,1,,,,,줄바꿈
53,71,212f14,3055,1,1209,1012,아이는 멍하니 침대에 앉아서 생각을 하듯이 멍때리고 있다. 지금 아무리 말을 걸어도 무슨 말을 할 수 있는 상태가 아닌 것 같이 보인다.,3,,0,1,,,,,줄바꿈
53,71,212f15,3056,0,1210,1210,누나 오랜만이에요.,3,,0,1,,,,,줄바꿈
53,71,212f15,3056,1,1210,1000,너무 오랜만에 찾아왔네. 좀...괜찮니?,3,,0,2,,,,,줄바꿈
53,71,212f15,3056,2,1210,1210,...저라도 괜찮게 보여야 되지 않을까요? 다들 지금 말이 아니거든요.,3,,0,3,,,,,줄바꿈
53,71,212f15,3056,3,1210,1012,아이는 애써 웃어보려 하는 거 같다. 하지만 속은 그렇지 못하겠지.,3,,0,4,,,,,줄바꿈
53,71,212f15,3056,4,1210,1000,꼭 그렇지 않아도 돼. 어린 아이는 어린 아이 답게.,3,,0,4,,,,,줄바꿈
53,73,212f14,3057,0,1209,1209,....! 언니 언제 왔어요?,3,,0,1,,,,,줄바꿈
53,73,212f14,3057,1,1209,1000,음... (여자 아이)가 멍 때리고 있었을 때부터?,3,,0,2,,,,,줄바꿈
53,73,212f14,3057,2,1209,1209,!! 멍 안 때렸어요!,3,,0,3,,,,,줄바꿈
53,73,212f14,3057,3,1209,1209,...그래도 오랜만에 봐서 좋아요. 저희들은 총장님 일이 정리되는 대로 자작님이 고아원으로 데려가 주시기로 했어요...,3,,0,4,,,,,줄바꿈
53,73,212f14,3057,4,1209,1209,...저희 보러 와줄거죠...?,3,,0,5,,,,,줄바꿈
53,73,212f14,3057,5,1209,1000,...그럼 당연하지.,3,,0,5,,,,,줄바꿈
53,73,212f15,3058,0,1210,1210,누나..!  잘 있었어요?,3,,0,1,,,,,줄바꿈
53,73,212f15,3058,1,1210,1000,그럼$ 잘 다녀 왔니?,3,,0,2,,,,,줄바꿈
53,73,212f15,3058,2,1210,1210,네... 다들 잘 하고 왔어요. 아 그러고 보니 누나가 총장님 사건을 조사한다고 집사님께 들었어요.,3,,0,3,,,,,줄바꿈
53,73,212f15,3058,3,1210,1210,꼭...! 범인을 잡을 수 있으면 좋겠어요.,3,,0,4,,,,,줄바꿈
53,73,212f15,3058,4,1210,1210,...저한테 총장님은 아버지 같은 분이세요...꼭...,3,,0,5,,,,,줄바꿈
53,73,212f15,3058,5,1210,1000,...그래 노력해볼게. 씩씩하게 잘 있어.,3,,0,5,,,,,줄바꿈
53,71,212f16,3059,0,1219,1219,...누구에요?,3,,0,1,,,,,줄바꿈
53,71,212f16,3059,1,1219,1000,나는... 나도 총장님께 후원 받았었던 언니야. 지금은 지부의 수사관이지.,3,,0,2,,,,,줄바꿈
53,71,212f16,3059,2,1219,1219,...정말요? 그럼 다른 언니$ 오빠들이 말하던 메르테 언니가 언니에요?,3,,0,3,,,,,줄바꿈
53,71,212f16,3059,3,1219,1000,응 맞아,3,,0,4,,,,,줄바꿈
53,71,212f16,3059,4,1219,1219,나는 이곳에 온지 얼마 안됐어요... 다들 잘 모르겠지만 우리가 다 흩어질 수도 있대요... 나는 다 같이 있는게 좋은데,3,,0,5,,,,,줄바꿈
53,71,212f16,3059,5,1219,1000,그렇구나... 다 괜찮을 테니까 걱정하지마,3,,0,5,,,,,줄바꿈
53,73,212f16,3060,0,1219,1219,언니 나 총장님 장례식에 다녀왔어요. 아직 뭐가 뭔지 모르겠어요.,3,,0,1,,,,,줄바꿈
53,73,212f16,3060,1,1219,1219,하지만 다들 헤어지지 않아도 된다고 하니까...어째든 기뻐요!,3,,0,1,,,,,줄바꿈
53,74,212f16,3061,0,1219,1219,(남자 아이)오빠랑 (여자 아이)언니는 총장님 장례식을 지켜야 된다고 해서 계속 그곳에 있어요. 이것도 곧 끝난다고 그랬어요...,3,,0,1,,,,,줄바꿈
53,74,212f16,3061,1,1219,1219,이제 다 같이 있을 수 있어요!,3,,0,2,,,,,줄바꿈
53,74,212f16,3061,2,1219,1219,그러고 보니 내가 오기 전에는 여자아이는 두명뿐이라 오빠들이랑 사람 수가 안맞아서 짝게임을 잘 못했었대요.,3,,0,3,,,,,줄바꿈
53,74,212f16,3061,3,1219,1219,근데 이제 제가 오고나서는 편하게 짝게임을 할 수 있어요! 이제 헤어지지 않아도 되고$ 더 많은 애들이 있는 곳으로 가니까 더 재밌게 놀 수 있어요!,3,,0,4,,,,,줄바꿈
53,74,212f16,3061,4,1219,1219,나중에 꼭 보러 와야해요?,3,,0,5,,,,,줄바꿈
53,74,212f16,3061,5,1219,1000,응 알겠어. 씩씩하게 있어야해.,3,,0,5,,,,,줄바꿈
53,71$72$73$74,221g11,3065,0,1211,1211,아직도 청소할게 남았다니. 아이고 두야…,3,,0,1,,,,,줄바꿈
53,71$72$73$74,221g11,3065,1,1211,1000,혹시 총장님에 대해 아시는 것 없으신가요?,3,,0,2,,,,,줄바꿈
53,71$72$73$74,221g11,3065,2,1211,1211,아. 저$ 저는 몰라요!,3,,0,2,,,,,줄바꿈
53,71$72$73$74,221g11,3066,0,1211,1000,저택 안이 아주 깨끗하네요…,3,,0,1,,,,,줄바꿈
53,71$72$73$74,221g11,3066,1,1211,1211,그쵸. 밤낮으로 죽어라 치우고 닦았으니까요!,3,,0,2,,,,,줄바꿈
53,71$72$73$74,221g11,3066,2,1211,1000,네$ 정말 깨끗해요. 이상할 정도로…원래도 이런가요?,3,,0,3,,,,,줄바꿈
53,71$72$73$74,221g11,3066,3,1211,1211,그$ 그럼 더러울건 또 뭐대요. 이상한 사람이구만.,3,,0,4,,,,,줄바꿈
53,71$72$73$74,221g11,3066,4,1211,1211,저는 청소하느라 바빠서 이만!,3,,0,4,,,,,줄바꿈
53,71$72$73$74,221g11,3067,0,9230,1012,테라스로 가는 문이다. 금속 손잡이에 자작의 인장이 새겨져 있다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g11,3068,0,9231,1012,고급진 벨벳소재의 쇼파이다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g11,3069,0,9232,1012,고급진 소재의 원목 테이블이다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g11,3070,0,9233,1012,화려한 검이 장식 되어있다. 장식용이지만 날이 잘 버려져 있다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g11,3071,0,9234,1012,사슴이 박제되어 장식되어 있다. 까만 동공엔 생기가 없다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g11,3072,0,9235,1012,벽난로에서 장작이 타는 소리가 난다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g12,3073,0,1212,1212,…,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g12,3074,0,1212,1000,저기$ 혹시…,3,,0,1,,,,,줄바꿈
53,71$72$73$74,221g12,3074,1,1212,1212,죄송합니다. 저는 일이 많아서…,3,,0,1,,,,,줄바꿈
53,71$72$73$74,221g12,3075,0,1212,1000,혹시 총장님에 대해 아시는 것 없으신가요?,3,,0,1,,,,,줄바꿈
53,71$72$73$74,221g12,3075,1,1212,1212,선대 자작님과는 분명 친분이 있으셨지만…,3,,0,2,,,,,줄바꿈
53,71$72$73$74,221g12,3075,2,1212,1212,현 자작님과는 그닥 친밀하지 않습니다.,3,,0,3,,,,,줄바꿈
53,71$72$73$74,221g12,3075,3,1212,1212,그러나 현 자작님도 아버님 친우분의 비고에 슬퍼하고 계시니$,3,,0,4,,,,,줄바꿈
53,71$72$73$74,221g12,3075,4,1212,1212,더 이상 소란말고 조용히 돌아가 주셨으면 좋겠습니다.,3,,0,4,,,,,줄바꿈
53,71$72$73$74,221g12,3076,0,9236,1012,원형으로 휘돌아 올라가는 형태의 계단이다. 2층으로 올라갈 수 있다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g12,3077,0,9247,1012,아주 커다랗고 화려한 샹들리에다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g12,3078,0,9237,1012,선대자작 메그 륑의 초상화다. 풍채가 좋은 미중년의 모습이다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g12,3079,0,9238,1012,현 자작 에고이스모 륑의 초상화다. 화려한 미남이 웃고 있다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g13,3080,0,1213,1213,으악 무거워!,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g13,3081,0,1213,1213,이게 진짜 식료품 맞아?,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g13,3082,0,1213,1213,확실해. 이건 식료품이 아니야. 가령 돌이라던지….,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g13,3083,0,1213,1000,안녕하세요. 혹시 최근 총장님을 본 적 있으신가요?,3,,0,1,,,,,줄바꿈
53,71$72$73$74,221g13,3083,1,1213,1213,아$ 네....아$ 아니요. 없어요 없어. 내가 왜 네라고 했지 참.,3,,0,2,,,,,줄바꿈
53,71$72$73$74,221g13,3083,2,1213,1000,그렇군요. 감사합니다.,3,,0,2,,,,,줄바꿈
53,71$72$73$74,221g13,3084,0,9209,1012,정말 화려하고 커다란 샹들리에다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g13,3085,0,9206,1012,족히 열댓명은 앉을 수 있을 정도로 긴 식탁이다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g13,3089,0,9205,1012,주방으로 가는 고급진 소재의 원목 문이다. 잠겨 있어 들어갈 수 없다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g21,3090,0,9239,1012,손님방으로 가는 고급진 소재의 원목 문이다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g22,3091,0,1214$1215,1214,아이고. 힘들어. 이게 며칠째야?,3,,0,1,,,,,줄바꿈
53,71$72$73$74,221g22,3091,1,1214$1215,1215,그러니까. 연말도 아닌데 갑자기 웬 대청소람.,3,,0,2,,,,,줄바꿈
53,71$72$73$74,221g22,3091,2,1214$1215,1214,너 그거 몰라? 이번에 총장님이…,3,,0,3,,,,,줄바꿈
53,71$72$73$74,221g22,3091,3,1214$1215,1000,총장님이 왜요?,3,,0,4,,,,,줄바꿈
53,71$72$73$74,221g22,3091,4,1214$1215,1214,헉! 아니요. 총장님이 떠나신 슬픔에 주변 환경을 좀 바꾸고 싶으시다고!,3,,0,5,,,,,줄바꿈
53,71$72$73$74,221g22,3091,5,1214$1215,1215,네네 맞아요!,3,,0,5,,,,,줄바꿈
53,71$72$73$74,221g22,3092,0,1214$1215,1214,으악 무거워. 이런 건 하인들이 좀 버리면 안돼?,3,,0,1,,,,,줄바꿈
53,71$72$73$74,221g22,3092,1,1214$1215,1215,그러니까. 근데$ 이것들 정말로 전부 버리는 거래?,3,,0,2,,,,,줄바꿈
53,71$72$73$74,221g22,3092,2,1214$1215,1214,그래$ 아주 싹 다 버리라셨어~,3,,0,3,,,,,줄바꿈
53,71$72$73$74,221g22,3092,3,1214$1215,1215,아직도 멀쩡하고 좋기만 하구만$ 대체 왜?,3,,0,4,,,,,줄바꿈
53,71$72$73$74,221g22,3092,4,1214$1215,1214,쉿. 저기 수사관님이다.,3,,0,4,,,,,줄바꿈
53,71$72$73$74,221g22,3093,0,9210,1012,고급진 받침대 위에 값비싸 보이는 도자기가 올려져 있다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g22,3094,0,9224,1012,유리가 있는 지도 모를 정도로 깨끗한 창문이다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g22,3095,0,9209,1012,커다랗고 화려한 샹들리에가 빛나고 있다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g22,3096,0,9211,1012,원형으로 휘돌아 내려가는 형태의 계단이다. 1층으로 내려갈 수 있다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g23,3097,0,9240,1012,자작의 방으로 들어가는 문이다. 잠겨 있어 현재 들어갈 수 없다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,212,3098,0,9241,1012,총장님의 부고로 륑 자작님께서 큰 슬픔에 빠지셨기 때문에 현재 저택 출입이 금지되어 있습니다. 죄송합니다.,4,257,0,0,,,,,줄바꿈
53,71$72$73$74,221g24,3105,0,9242,1012,잘 관리되고 있는 화분이다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g24,3106,0,9243,1012,창이 있는 지도 모를 정도로 깨끗한 창문이다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g24,3107,0,9244,1012,서랍장 속엔 아무것도 없다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g24,3108,0,9245,1012,새 초가 꽃혀져 있다.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,221g24,3109,0,9246,1012,각 잡혀 정리된 침대이다. 아주 푹신해 보인다.,3,,0,0,,,,,줄바꿈
53,71,111,2000,0,1100,1100,오늘 소식지 봤어요? 글쎄 총장님이 살해당했대요,4,,0,1,,,,203,줄바꿈
53,71,111,2000,1,1100,1101,어머머 총장님이요? 아이고 어쩌다가 그렇게 되셨대…,4,,0,2,,,,,줄바꿈
53,71,111,2000,2,1100,1100,그거 때문에 지금 다들 난리라니까! 아까 시장에 갔더니 다 이 얘기로 들썩이지 뭐에요!,4,,0,2,,,,,줄바꿈
53,71,111,2001,0,1100,1100,에휴…이제 어쩐다 어째. 어? 수사관님 여긴 어쩐일이세요?,2,2000,0,1,우울한 남자,,,204,줄바꿈
53,71,111,2001,1,1100,1101,수사관님 아니세요? 그런데 여긴 어쩐일로 오셨어요?,2,,0,2,,,,,줄바꿈
53,71,111,2001,2,1100,1000,안녕하세요. 지금 수사중이라서요. 혹시 요즘에 이상한 일이나 수상한 사람을 목격한 적이 있나요?,2,,0,3,,,,,줄바꿈
53,71,111,2001,3,1100,1100,아…오늘 그 사건 때문인가요? 이상한 일은 없는데 수상한 사람이라… 아! 소문을 들은건데 요즘 이곳 저곳에서 우울해 보이는 남자가 자주 목격된데요.,2,,0,4,,,,,줄바꿈
53,71,111,2001,4,1100,1000,우울해 보이는 남자요?,2,,0,5,,,,,줄바꿈
53,71,111,2001,5,1100,1100,생긴게 우중충하고 얼굴에 늘 그림자가 져있다네요. 보기만 해도 주변 기분나쁘다는 남자가 신출귀몰한다는 소문이에요.,2,,0,6,,,,,줄바꿈
53,71,111,2001,6,1100,1101,나도 그 소문 들었어요. 근데 그 사람 이 근처에 산다는거 같던데…,2,,0,6,,,,,줄바꿈
53,71$72,111,2002,0,1101,1101,그나저나 사제님이 시내에 오실 때 한번가서 뵈야하는데,2,,0,1,,,,205,줄바꿈
53,71$72,111,2002,1,1101,1100,사제님? 사제님은 갑자기 왜요?,2,,0,2,,,,,줄바꿈
53,71$72,111,2002,2,1101,1101,어머 혹시 몰랐어요? 지금 신전에서 사제님들이 와가지고 아픈사람들 도와주고 구빈원에서 아이들한테 먹을 것도 나눠주고 있으시잖아요. #저번에 우리집 아이가 아팠을 때$ 사제님이 도와주셨거든요. 가서 감사의 인사라도 드릴려구요.,2,,0,3,,,,,줄바꿈
53,71$72,111,2002,3,1101,1100,그 비싼 진료를 무료로 해줬다구요? 어머…참으로 고마우신 분들이시네요. 게다가 불쌍한 아이들까지 도와주시고… 마치 륑 자작님이 생각나네요,2,,0,3,,,,,줄바꿈
53,71$72$73$74,111,2003,0,1100,1100,오늘은 채소가 싸대요.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,111,2003,1,1100,1101,어머머 웬일이야 어제 잔뜩 사놨는데. 조금만 기다릴걸,3,,0,2,,,,,줄바꿈
53,71$72$73$74,111,2003,2,1100,1100,내일은 밀가루가 싸다니까 기다렸다가 사요. ,3,,0,2,,,,,줄바꿈
53,71$72$73$74,113,2004,0,1104,1104,산책하기 좋은 날씨네요.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,113,2005,0,1104,1104,아이들이 참 부러워요. 나도 저렇게 아무런 걱정 없이 놀던 시절이 있었는데.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,113,2006,0,1104,1104,이렇게 여유로운게 좋은 거겠죠. 바쁘게 사는 것도 좋지만 인생에서 한번쯤은 아무생각 안하고 시간을 보낼 수 있을 정도로 한가로운 날도 필요하다 생각해요.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,113,2006,1,1104,1000,…저는 잘 모르겠어요.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,113,2007,0,1103,1103,짠! 오늘 저녁은 모래빵이에요. 따뜻할 때 드세요. ,3,,0,1,,,,,줄바꿈
53,71$72$73$74,113,2007,1,1103,1102,마..맛있겠다. 잘 먹을게요.,3,,0,2,,,,,줄바꿈
53,71$72$73$74,113,2007,2,1103,1000,애들아..!그건 먹으면 안돼!,3,,0,3,,,,,줄바꿈
53,71$72$73$74,113,2007,3,1103,1103,응? 언니도 참. 진짜로 안먹어요. 이건 소꿉놀이니까요!,3,,0,4,,,,,줄바꿈
53,71$72$73$74,113,2007,4,1103,1102,어? 안먹어도 되는거였어? 다행이다…,3,,0,4,,,,,줄바꿈
53,71$72$73$74,113,2008,0,1102,1102,우리 형이 알려준건데$ 이런 나뭇잎에 입을 대고 세게 불면 피리 소리가 난대! 후우우우!,3,,0,1,,,,,줄바꿈
53,71$72$73$74,113,2008,1,1102,1103,응? 아무소리도 안나는데…,3,,0,2,,,,,줄바꿈
53,71$72$73$74,113,2008,2,1102,1102,후우우우우우우!,3,,0,3,,,,,줄바꿈
53,71$72$73$74,113,2008,3,1102,1103,후우우우!,3,,0,3,,,,,줄바꿈
53,71,113,2009,0,1105,1000,혹시 최근들어 수상한 사람이나 이상한 일을 목격한 적이 있으신가요?,2,,0,1,정보상의 존재,,,206,줄바꿈
53,71,113,2009,1,1105,1105,정보가 필요하신 건가요? 그러고 보니 어디 구석진 곳에 정보상이 있다는 말을 들은 적이 있어요.#시장에 한 구석진 골목으로 들어가 보세요. 아 근데 너무 기대는 하지마세요. 저도 지나가면서 들은거거든요.,2,,0,1,,,,,줄바꿈
53,71,113,2010,0,1105,1105,오늘 소식지에서 또 연쇄살인이 발생했다는데… 예전에 들은건데 저쪽 집에 한번 가보세요. 이 연쇄 살인의 피해자가 살던 집이라고 들었거든요. #집이 안팔린다고 부동산 사장님이 한탄하시더라구요.,3,,0,0,연쇄살인의 두번째 피해자,,,,줄바꿈
53,72$73$74,113,2011,0,1105,1105,어머 메르테. 오늘은 어쩐 일이에요?,2,8014$209,0,1,,,,240,줄바꿈
53,72$73$74,113,2011,1,1105,1000,오늘도 늘 똑같죠. 단서를 찾으려고 계속 이곳 저곳 돌아다니고 있어요.,2,,0,2,,,,,줄바꿈
53,72$73$74,113,2011,2,1105,1105,곤란해 보이네요. 좋아요! 저번에 곤란해 하는 저를 도와주셨으니까$ 저도 도움을 하나 드릴게요.#나중에 아울이란 사람을 만나게 되면 이렇게 말해보세요. '오늘은 부엉이가 날아다니기 좋은 날씨네요'라고 .,2,,0,3,,,,,줄바꿈
53,72$73$74,113,2011,3,1105,1000,하하 뭔가 암호같네요. 진짜로 그분을 만나게 된다면 한번 말해볼게요. 그럼 제가 마치 첩자가 된 기분일거 같아요.,2,,0,3,,,,,줄바꿈
53,71$72,113,2012,0,1101,1101,오늘 도심에 갔다가 사제님이 계시더라구요! 그덕에 감사의 인사를 드렸어요.,2,2002,0,1,,,,,줄바꿈
53,71$72,113,2012,1,1101,1100,사제님이 도심에 나오셨나요? 어머 저도 한번 뵙고 싶네요,2,,0,2,,,,,줄바꿈
53,71$72,113,2012,2,1101,1101,지금도 계시지 않을까요? 그리고 지금 도심예 계신 사제님은 그분이세요,2,,0,3,,,,,줄바꿈
53,71$72,113,2012,3,1101,1100,그분이요?,2,,0,4,,,,,줄바꿈
53,71$72,113,2012,4,1101,1101,체스미터 대사제님이요! 곧 교황이 되실거라는 소문이 있던데,2,,0,5,,,,,줄바꿈
53,71$72,113,2012,5,1101,1100,어머 그 분이 지금 나오신거에요? 어머머 예전에는 뵙기 힘들었는데$ 요즘엔 자주 도심에 오시네요.,2,,0,6,,,,,줄바꿈
53,71$72,113,2012,6,1101,1101,그러게요? 요즘 교황청에 무슨 일이 있는건가.,2,,0,6,,,,,줄바꿈
53,71,121,2013,0,1106,1106,그 소식 들었어요? 또 살인 사건이 일어났다는데. 이렇게 동네가 흉흉해서야 원.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,121,2014,0,1106,1106,집이 팔려야 이사를 갈텐데$ 아무도 집을 사려고 하질 않네…이게 다 옆집 때문이 분명해.,3,,0,0,,,,,줄바꿈
53,71$72$73$74,121,2015,0,1106,1106,혹시$ 이사 계획없나요? '이 집'이 채광도 좋고 경치도 아주 끝내주는데…,3,,0,0,,,,,줄바꿈
53,71$72$73$74,121,2016,0,1106,1106,이 동네는 총장님이 가신 후로 영 불안해. 빨리 이곳을 뜨고싶어…,3,,0,0,,,,,줄바꿈
53,71,121,2017,0,1010,1000,혹시 이 근처에서 수상한 사람을 목격한 적 있으신가요?,2,2019,0,1,수상한 증언,,1,212,줄바꿈
53,71,121,2017,1,1010,1010,...있지…이 집이었어…,2,,0,2,,,,,줄바꿈
53,71,121,2017,2,1010,1000,이 집 안 말인가요?,2,,0,3,,,,,줄바꿈
53,71,121,2017,3,1010,1010,그래…난 알아. 그 여자한테 아이가 있었거든…난 이만 가봐야겠어.,2,,0,3,,,,,줄바꿈
53,71,123,2018,0,1107,1107,총장님이 살해당하셨대!,4,,0,1,,,,213,줄바꿈
53,71,123,2018,1,1107,1108,말도 안돼! 총장님이 안 계시면 우리 나라는 이제 누가 지켜주신담?,4,,0,2,,,,,줄바꿈
53,71,123,2018,2,1107,1107,걱정마$ 마리만큼은 내가 무조건 지킬테니까…,4,,0,3,,,,,줄바꿈
53,71,123,2018,3,1107,1108,폴…!,4,,0,3,,,,,줄바꿈
53,71,123,2019,0,1107,1107,어휴$ 뭐야 정말!,2,2018,0,1,남자의 정체,,1,202$214,줄바꿈
53,71,123,2019,1,1107,1108,괜찮아 폴? 저런 이상한 사람은 그냥 무시해!,2,,0,2,,,,,줄바꿈
53,71,123,2019,2,1107,1000,무슨 일 있으신가요?,2,,0,3,,,,,줄바꿈
53,71,123,2019,3,1107,1108,그게$ 방금 이상한 사람이 저희를 치고 갔지 뭐예요. 거의 넘어질 뻔했어요.,2,,0,4,,,,,줄바꿈
53,71,123,2019,4,1107,1107,말 거는 것도 무시하고 가버리고….고의가 분명해!,2,,0,5,,,,,줄바꿈
53,71,123,2019,5,1107,1108,어딘지 음침하고 눈이 풀린게…아무튼 정말 수상한 남자였어요. ,2,,0,6,,,,,줄바꿈
53,71,123,2019,6,1107,1107,바로 저 쪽이었으니까. 지금 가면 볼 수 있을지도 몰라요.,2,,0,6,,,,,줄바꿈
53,71$72$73$74,123,2020,0,1108,1108,오늘은 날이 좋네. 하늘이 예뻐.,3,,0,1,,,,,줄바꿈
53,71$72$73$74,123,2020,1,1108,1107,그런 말 마 마리. 네가 그런 말을 하면 난…난 너무 불안해.,3,,0,2,,,,,줄바꿈
53,71$72$73$74,123,2020,2,1108,1108,왜 그래 폴?,3,,0,3,,,,,줄바꿈
53,71$72$73$74,123,2020,3,1108,1107,천사같은 네가 날아가버리진 않을까…불안하단 말이야.,3,,0,4,,,,,줄바꿈
53,71$72$73$74,123,2020,4,1108,1108,아이참$ 내가 날아갈 곳은 폴의 마음 속 뿐인걸?,3,,0,5,,,,,줄바꿈
53,71$72$73$74,123,2020,5,1108,1107,마리…!,3,,0,5,,,,,줄바꿈
53,71$72$73$74,123,2021,0,1108,1108,어제 뭐했어?,3,,0,1,,,,,줄바꿈
53,71$72$73$74,123,2021,1,1108,1107,별일 없었어…왜 그래 마리?.,3,,0,2,,,,,줄바꿈
53,71$72$73$74,123,2021,2,1108,1108,거짓말 마. 내가 모를 줄 알았어? 네가 벨과 있었다는 걸…난 다 들었어!,3,,0,3,,,,,줄바꿈
53,71$72$73$74,123,2021,3,1108,1107,오해야 마리$ 내가 다 설명할게!,3,,0,4,,,,,줄바꿈
53,71$72$73$74,123,2021,4,1108,1108,실망이야 폴. 난 이만 갈게.,3,,0,5,,,,,줄바꿈
53,71$72$73$74,123,2021,5,1108,1107,마리! 마리!,3,,0,5,,,,,줄바꿈
53,71,111,2042,0,1101,1100,오늘 소식지 봤어요? 글쎄 총장님이 살해당했대요,4,,0,1,,,,,줄바꿈
53,71,111,2042,1,1101,1101,어머머 총장님이요? 아이고 어쩌다가 그렇게 되셨대…,4,,0,2,,,,,줄바꿈
53,71,111,2042,2,1101,1100,그거 때문에 지금 다들 난리라니까! 아까 시장에 갔더니 다 이 얘기로 들썩이지 뭐에요!,4,,0,2,,,,,줄바꿈
53,71,111,2043,0,1101,1100,에휴…이제 어쩐다 어째. 어? 수사관님 여긴 어쩐일이세요?,2,2042,0,1,우울한 남자,,,,줄바꿈
53,71,111,2043,1,1101,1101,수사관님 아니세요? 그런데 여긴 어쩐일로 오셨어요?,2,,0,2,,,,,줄바꿈
53,71,111,2043,2,1101,1000,안녕하세요. 지금 수사중이라서요. 혹시 요즘에 이상한 일이나 수상한 사람을 목격한 적이 있나요?,2,,0,3,,,,,줄바꿈
53,71,111,2043,3,1101,1100,아…오늘 그 사건 때문인가요? 이상한 일은 없는데 수상한 사람이라… 아! 소문을 들은건데 요즘 이곳 저곳에서 우울해 보이는 남자가 자주 목격된데요.,2,,0,4,,,,,줄바꿈
53,71,111,2043,4,1101,1000,우울해 보이는 남자요?,2,,0,5,,,,,줄바꿈
53,71,111,2043,5,1101,1100,생긴게 우중충하고 얼굴에 늘 그림자가 져있다네요. 보기만 해도 주변 기분나쁘다는 남자가 신출귀몰한다는 소문이에요.,2,,0,6,,,,,줄바꿈
53,71,111,2043,6,1101,1101,나도 그 소문 들었어요. 근데 그 사람 이 근처에 산다는거 같던데…,2,,0,6,,,,,줄바꿈
53,71$72,111,2045,0,1100,1101,그나저나 사제님이 시내에 오실 때 한번가서 뵈야하는데,2,,0,1,,,,200,줄바꿈
53,71$72,111,2045,1,1100,1100,사제님? 사제님은 갑자기 왜요?,2,,0,2,,,,,줄바꿈
53,71$72,111,2045,2,1100,1101,어머 혹시 몰랐어요? 지금 신전에서 사제님들이 와가지고 아픈사람들 도와주고 구빈원에서 아이들한테 먹을 것도 나눠주고 있으시잖아요.#저번에 우리집 아이가 아팠을 때$ 사제님이 도와주셨거든요. 가서 감사의 인사라도 드릴려구요.,2,,0,3,,,,,줄바꿈
53,71$72,111,2045,3,1100,1100,그 비싼 진료를 무료로 해줬다구요? 어머…참으로 고마우신 분들이시네요. 게다가 불쌍한 아이들까지 도와주시고… 마치 륑 자작님이 생각나네요,2,,0,3,,,,,줄바꿈
